ID,name,full_name,club,club_logo
182836,A. Carroll,Andy Carroll,West Ham United,https://cdn.sofifa.org/18/teams/19.png
182744,J. Holebas,Jose Holebas,Watford,https://cdn.sofifa.org/18/teams/1795.png
181262,M. Such媒,Marek Such媒,FC Basel,https://cdn.sofifa.org/18/teams/896.png
180826,Luiz Adriano,Luiz Adriano Souza da Silva,Spartak Moscow,https://cdn.sofifa.org/18/teams/100767.png
180714,Guilherme,Guilherme Alvim Marinato,Lokomotiv Moscow,https://cdn.sofifa.org/18/teams/100765.png
180283,Ki Sung Yueng,Sung Yueng Ki,Swansea City,https://cdn.sofifa.org/18/teams/1960.png
178625,Mosquera,Pedro Mosquera Parada,RC Deportivo de La Coru帽a,https://cdn.sofifa.org/18/teams/242.png
178322,M. Lay煤n,Miguel Lay煤n,FC Porto,https://cdn.sofifa.org/18/teams/236.png
178160,T. Mangani,Thomas Mangani,Angers SCO,https://cdn.sofifa.org/18/teams/1530.png
178085,Granero,Esteban Granero Molina,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png
178031,P. Baysse,Paul Baysse,M谩laga CF,https://cdn.sofifa.org/18/teams/573.png
178007,Miguel Veloso,Miguel Lu铆s Pinto Veloso,Genoa,https://cdn.sofifa.org/18/teams/110556.png
177983,C. Zapata,Cristian Zapata,Milan,https://cdn.sofifa.org/18/teams/47.png
176930,M. D铆az,Marcelo D铆az,U.N.A.M.,https://cdn.sofifa.org/18/teams/1881.png
176919,N. Guzm谩n,Nahuel Guzm谩n,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
176619,A. Ramos,Adri谩n Ramos,Granada CF,https://cdn.sofifa.org/18/teams/110832.png
175895,V. Odjidja-Ofoe,Vadis Odjidja-Ofoe,Olympiakos CFP,https://cdn.sofifa.org/18/teams/280.png
174549,M. Fern谩ndez,Mat铆as Fern谩ndez,Necaxa,https://cdn.sofifa.org/18/teams/101121.png
172049,E. Elia,Eljero Elia,陌stanbul Baakehir FK,https://cdn.sofifa.org/18/teams/101014.png
170815,S. Defour,Steven Defour,Burnley,https://cdn.sofifa.org/18/teams/1796.png
170369,G. dos Santos,Giovani dos Santos,LA Galaxy,https://cdn.sofifa.org/18/teams/697.png
169706,J. Cork,Jack Cork,Burnley,https://cdn.sofifa.org/18/teams/1796.png
147660,S. Ryzhikov,Sergey Ryzhikov,Rubin Kazan,https://cdn.sofifa.org/18/teams/110227.png
153296,Y. Gourcuff,Yoann Gourcuff,Stade Rennais FC,https://cdn.sofifa.org/18/teams/74.png
124375,B. Y谋lmaz,Burak Y谋lmaz,Trabzonspor,https://cdn.sofifa.org/18/teams/436.png
161754,Javi Garc铆a,Fran. Javier Garc铆a Fern谩ndez,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
169181,K. Vermeer,Kenneth Vermeer,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
155887,M. Bradley,Michael Bradley,Toronto FC,https://cdn.sofifa.org/18/teams/111651.png
164082,Adriano,Adriano Correia Claro,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
155897,C. Dempsey,Clint Dempsey,Seattle Sounders FC,https://cdn.sofifa.org/18/teams/111144.png
160000,H. Briceldo,Henry Briceldo,Colo-Colo,https://cdn.sofifa.org/18/teams/110980.png
185090,B. Moukandjo,Benjamin Moukandjo,,
195586,A. Finnbogason,Alfre冒 Finnbogason,FC Augsburg,https://cdn.sofifa.org/18/teams/100409.png
197891,Juanmi,Juan Miguel Jimenez L贸pez,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png
220932,L. Kalini,Lovre Kalini,KAA Gent,https://cdn.sofifa.org/18/teams/674.png
183556,N. Suboti,Neven Suboti,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
200197,N. Blandi,Nicol谩s Blandi,San Lorenzo de Almagro,https://cdn.sofifa.org/18/teams/1013.png
210950,P. De Blasis,Pablo De Blasis,1. FSV Mainz 05,https://cdn.sofifa.org/18/teams/169.png
188166,M. Phillips,Matt Phillips,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
193290,M. Braithwaite,Martin Braithwaite,Middlesbrough,https://cdn.sofifa.org/18/teams/12.png
231691,A. Lafont,Alban Lafont,Toulouse FC,https://cdn.sofifa.org/18/teams/1809.png
192012,D. Reyes,Diego Reyes,FC Porto,https://cdn.sofifa.org/18/teams/236.png
146701,Iv谩n Ramis,Iv谩n Ramis Barrios,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
161805,V. Behrami,Valon Behrami,Udinese,https://cdn.sofifa.org/18/teams/55.png
205070,Portu,Cristian Portugues Manzanera,Girona CF,https://cdn.sofifa.org/18/teams/110062.png
156432,G. Hoarau,Guillaume Hoarau,BSC Young Boys,https://cdn.sofifa.org/18/teams/900.png
52752,T. Barnetta,Tranquillo Barnetta,FC St. Gallen,https://cdn.sofifa.org/18/teams/898.png
183569,E. Choupo-Moting,Eric Maxim Choupo-Moting,Stoke City,https://cdn.sofifa.org/18/teams/1806.png
202515,Jes茅,Jes茅 Rodr铆guez Ru铆z,Stoke City,https://cdn.sofifa.org/18/teams/1806.png
146963,J. Pinola,Javier Pinola,River Plate,https://cdn.sofifa.org/18/teams/1876.png
205590,Lu铆s Hern谩ndez,Lu铆s Hern谩ndez Rodr铆guez,M谩laga CF,https://cdn.sofifa.org/18/teams/573.png
210455,Jonny,Jonathan Castro Otto,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
181271,B. Dokal,Boek Dokal,,
230168,Raphaelito Anjos,Raphael William Anjos Rochedo,Santos Futebol Clube,https://cdn.sofifa.org/18/teams/1053.png
184089,M. Carcela-Gonz谩lez,Mehdi Carcela-Gonz谩lez,Olympiakos CFP,https://cdn.sofifa.org/18/teams/280.png
205850,L. Pavoletti,Leonardo Pavoletti,Cagliari,https://cdn.sofifa.org/18/teams/1842.png
230938,F. Kessi茅,Franck Yannick Kessi茅,Milan,https://cdn.sofifa.org/18/teams/47.png
45595,D. Bonera,Daniele Bonera,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
205340,Marcelo,Marcelo dos Santos Ferreira,Rio Ave FC,https://cdn.sofifa.org/18/teams/744.png
229148,Dalbert,Dalbert Chagas Estev茫o,Inter,https://cdn.sofifa.org/18/teams/44.png
109852,G. McAuley,Gareth McAuley,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
216349,A. Halilovi,Alen Halilovi,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png
225309,N. Amiri,Nadiem Amiri,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png
185373,I. Popov,Ivelin Popov,Spartak Moscow,https://cdn.sofifa.org/18/teams/100767.png
139038,N. Burdisso,Nicol谩s Burdisso,Torino,https://cdn.sofifa.org/18/teams/54.png
149791,W. Hoolahan,Wes Hoolahan,Norwich City,https://cdn.sofifa.org/18/teams/1792.png
230431,Sidney Pessinho,Sidney Adri谩n Pessoa Vidigal,Gr锚mio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/18/teams/1629.png
194079,A. Potuk,Alper Potuk,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
198688,F. Pogba,Florentin Pogba,AS Saint-tienne,https://cdn.sofifa.org/18/teams/1819.png
173857,M. And煤jar,Mariano And煤jar,Estudiantes de La Plata,https://cdn.sofifa.org/18/teams/101083.png
232226,D. Boyko,Denys Boyko,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
203299,A. Carrillo,Andr茅 Carrillo,Watford,https://cdn.sofifa.org/18/teams/1795.png
172835,M. Andreolli,Marco Andreolli,Cagliari,https://cdn.sofifa.org/18/teams/1842.png
200228,Bruno,Bruno Gonz谩lez Cabrera,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png
212772,O. Duarte,scar Duarte,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png
224293,R煤ben Neves,R煤ben Diogo da Silva Neves,Wolverhampton Wanderers,https://cdn.sofifa.org/18/teams/110.png
210214,Jozabed,Jozabed S谩nchez Ruiz,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
215079,P. P茅rez,Pablo P茅rez,Boca Juniors,https://cdn.sofifa.org/18/teams/1877.png
230183,Gazzolisco,G茅rson Adriano Gutierres Serra,Cruzeiro,https://cdn.sofifa.org/18/teams/568.png
209960,Pacheco,Fernando Pacheco Flores,Deportivo Alav茅s,https://cdn.sofifa.org/18/teams/463.png
160040,M. Gamonales,Mauricio Gamonales,Universidad de Chile,https://cdn.sofifa.org/18/teams/15029.png
230184,Ronaldo Esler,Ronaldo Diego Esler Domingues,Santos Futebol Clube,https://cdn.sofifa.org/18/teams/1053.png
226601,Vitor Hugo,Vitor Hugo Franchescoli Souza,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
190761,T. Arslan,Tolgay Arslan,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
144429,O. Wendt,Oscar Wendt,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
219693,Diego Carlos,Diego Carlos Santos Silva,FC Nantes,https://cdn.sofifa.org/18/teams/71.png
201519,J. Veretout,Jordan Veretout,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
196143,D. Pab贸n,Dorlan Pab贸n,Monterrey,https://cdn.sofifa.org/18/teams/1032.png
200752,Juan Jesus,Juan Guilherme Nunes Jesus,Roma,https://cdn.sofifa.org/18/teams/52.png
207920,E. Durm,Erik Durm,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
197681,G. Imbula,Giannelli Imbula,Toulouse FC,https://cdn.sofifa.org/18/teams/1809.png
189234,M. Risse,Marcel Risse,1. FC K枚ln,https://cdn.sofifa.org/18/teams/31.png
204341,Lu铆s Neto,Lu铆s Carlos Novo Neto,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
176949,B. Ru铆z,Bryan Ru铆z,Sporting CP,https://cdn.sofifa.org/18/teams/237.png
198198,Jordi Amat,Jordi Amat Maas,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
205878,S. Kapino,Stefanos Kapino,Olympiakos CFP,https://cdn.sofifa.org/18/teams/280.png
175671,J. urica,J谩n urica,Trabzonspor,https://cdn.sofifa.org/18/teams/436.png
198200,B. Stambouli,Benjamin Stambouli,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png
214584,F. Armani,Franco Armani,Atletico Nacional Medellin,https://cdn.sofifa.org/18/teams/101100.png
179768,C. Kabor茅,Charles Kabor茅,FC Krasnodar,https://cdn.sofifa.org/18/teams/112218.png
181816,A. Rukavina,Antonio Rukavina,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
225850,P. Kimpembe,Presnel Kimpembe,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
198715,Sergio Le贸n,Sergio Le贸n Limones,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
213051,M. Elneny,Mohamed Elneny,Arsenal,https://cdn.sofifa.org/18/teams/1.png
214332,D. Torres,Daniel Torres,Deportivo Alav茅s,https://cdn.sofifa.org/18/teams/463.png
194365,S. Okazaki,Shinji Okazaki,Leicester City,https://cdn.sofifa.org/18/teams/95.png
150590,C. Jallet,Christophe Jallet,OGC Nice,https://cdn.sofifa.org/18/teams/72.png
190014,Y. Salibur,Yannis Salibur,En Avant de Guingamp,https://cdn.sofifa.org/18/teams/62.png
198719,N. Redmond,Nathan Redmond,Southampton,https://cdn.sofifa.org/18/teams/17.png
157503,A. Song,Alexandre Song,Rubin Kazan,https://cdn.sofifa.org/18/teams/110227.png
172610,Cast谩n,Leandro Cast谩n da Silva,Roma,https://cdn.sofifa.org/18/teams/52.png
148803,K. Huntelaar,Klaas-Jan Huntelaar,Ajax,https://cdn.sofifa.org/18/teams/245.png
200260,S. Berghuis,Steven Berghuis,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
189508,V铆ctor V谩zquez,V铆ctor V谩zquez Solsona,Toronto FC,https://cdn.sofifa.org/18/teams/111651.png
204614,M谩rio Rui,M谩rio Rui Silva Duarte,Napoli,https://cdn.sofifa.org/18/teams/48.png
193862,Andr茅 Pinto,Andr茅 Almeida Pinto,Sporting CP,https://cdn.sofifa.org/18/teams/237.png
179527,L. R茅my,Lo茂c R茅my,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png
221000,Badou Ndiaye,Papa Alioune Ndiaye,Galatasaray SK,https://cdn.sofifa.org/18/teams/325.png
186953,O. K谋vrak,Onur K谋vrak,Trabzonspor,https://cdn.sofifa.org/18/teams/436.png
192073,A. Bertolacci,Andrea Bertolacci,Genoa,https://cdn.sofifa.org/18/teams/110556.png
154954,A. Belenov,Alexandr Belenov,FC Ufa,https://cdn.sofifa.org/18/teams/110822.png
220746,A. 沤ivkovi,Andrija 沤ivkovi,SL Benfica,https://cdn.sofifa.org/18/teams/234.png
212811,M. Lemina,Mario Lemina,Southampton,https://cdn.sofifa.org/18/teams/17.png
114764,Iraizoz,Gorka Iraizoz Moreno,Girona CF,https://cdn.sofifa.org/18/teams/110062.png
179789,D. Da Silva,Damien Da Silva,SM Caen,https://cdn.sofifa.org/18/teams/210.png
115533,D. Benaglio,Diego Benaglio,AS Monaco,https://cdn.sofifa.org/18/teams/69.png
191053,T. Rinc贸n,Tom谩s Rinc贸n,Torino,https://cdn.sofifa.org/18/teams/54.png
191565,Y. sako,Y奴ya sako,1. FC K枚ln,https://cdn.sofifa.org/18/teams/31.png
192333,L. San茅,Lamine San茅,SV Werder Bremen,https://cdn.sofifa.org/18/teams/38.png
193869,Gil,Carlos Gilberto do Nascimento Silva,,
185422,J. King,Joshua King,Bournemouth,https://cdn.sofifa.org/18/teams/1943.png
216655,Bastos,Bartolomeu Quissanga,Lazio,https://cdn.sofifa.org/18/teams/46.png
210513,J. Quintero,Juan Fernando Quintero,Independiente Medell铆n,https://cdn.sofifa.org/18/teams/101103.png
121170,A. Meier,Alexander Meier,Eintracht Frankfurt,https://cdn.sofifa.org/18/teams/1824.png
190034,T. Kolodziejczak,Timoth茅e Kolodziejczak,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
7763,A. Pirlo,Andrea Pirlo,New York City Football Club,https://cdn.sofifa.org/18/teams/112828.png
219732,G. Nkoudou,Georges-K茅vin Nkoudou,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png
194644,Montoya,Mart铆n Montoya Torralbo,Valencia CF,https://cdn.sofifa.org/18/teams/461.png
160087,L. Dalsaro,Lucas Dalsaro,Colo-Colo,https://cdn.sofifa.org/18/teams/110980.png
31831,K. K盲llstr枚m,Kim K盲llstr枚m,Djurg氓rdens IF,https://cdn.sofifa.org/18/teams/710.png
204120,T. Vacl铆k,Tom谩拧 Vacl铆k,FC Basel,https://cdn.sofifa.org/18/teams/896.png
216409,M. Politano,Matteo Politano,Sassuolo,https://cdn.sofifa.org/18/teams/111974.png
153177,M. Z谩rate,Mauro Z谩rate,Watford,https://cdn.sofifa.org/18/teams/1795.png
158810,G. 陌nler,G枚khan 陌nler,陌stanbul Baakehir FK,https://cdn.sofifa.org/18/teams/101014.png
183130,M. Albrighton,Marc Albrighton,Leicester City,https://cdn.sofifa.org/18/teams/95.png
194138,A. Gray,Andre Gray,Watford,https://cdn.sofifa.org/18/teams/1795.png
207707,Mar莽al,Fernando Mar莽al de Oliveira,Olympique Lyonnais,https://cdn.sofifa.org/18/teams/66.png
199005,M. Ryan,Mathew Ryan,Brighton & Hove Albion,https://cdn.sofifa.org/18/teams/1808.png
5213,A. Gamberini,Alessandro Gamberini,Chievo Verona,https://cdn.sofifa.org/18/teams/192.png
185181,Yoel,Yoel Rodr铆guez Oterino,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
216158,S. Widmer,Silvan Widmer,Udinese,https://cdn.sofifa.org/18/teams/55.png
192350,J. Aquino,Javier Aquino,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
205408,S. Gentiletti,Santiago Gentiletti,Genoa,https://cdn.sofifa.org/18/teams/110556.png
182882,C. S谩nchez,Carlos S谩nchez,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
202851,G. Defrel,Gregoire Defrel,Roma,https://cdn.sofifa.org/18/teams/52.png
170597,T. Krul,Tim Krul,Brighton & Hove Albion,https://cdn.sofifa.org/18/teams/1808.png
142950,R. Mart铆nez,Rom谩n Mart铆nez,Club Atl茅tico Lan煤s,https://cdn.sofifa.org/18/teams/110395.png
202087,J. Geis,Johannes Geis,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
148839,P. Verhaegh,Paul Verhaegh,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
165735,B. Jones,Brad Jones,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
182888,H. Nordtveit,H氓vard Nordtveit,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png
210537,R. Steffen,Renato Steffen,FC Basel,https://cdn.sofifa.org/18/teams/896.png
219754,Bruno Varela,Bruno Miguel Semedo Varela,SL Benfica,https://cdn.sofifa.org/18/teams/234.png
181098,M. Hasebe,Makoto Hasebe,Eintracht Frankfurt,https://cdn.sofifa.org/18/teams/1824.png
228717,Y. Mut,Yoshinori Mut,1. FSV Mainz 05,https://cdn.sofifa.org/18/teams/169.png
210287,J. C贸rdoba,Jhon C贸rdoba,1. FC K枚ln,https://cdn.sofifa.org/18/teams/31.png
172143,L. Sch酶ne,Lasse Sch酶ne,Ajax,https://cdn.sofifa.org/18/teams/245.png
182896,R. Rosales,Roberto Rosales,M谩laga CF,https://cdn.sofifa.org/18/teams/573.png
201073,N. De Pr茅ville,Nicolas De Pr茅ville,Girondins de Bordeaux,https://cdn.sofifa.org/18/teams/59.png
226161,Marcos Llorente,Marcos Llorente Moreno,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png
214132,Y. Char谩,Yimmi Char谩,CPD Junior Barranquilla,https://cdn.sofifa.org/18/teams/101101.png
216692,S. Torrico,Sebasti谩n Torrico,San Lorenzo de Almagro,https://cdn.sofifa.org/18/teams/1013.png
216437,Wallace,Wallace Fortuna Santos,Lazio,https://cdn.sofifa.org/18/teams/46.png
157301,R. Babel,Ryan Babel,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
198006,J. Toornstra,Jens Toornstra,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
200054,Pedro Obiang,Pedro Mba Obiang Avomo,West Ham United,https://cdn.sofifa.org/18/teams/19.png
105846,A. Boruc,Artur Boruc,Bournemouth,https://cdn.sofifa.org/18/teams/1943.png
205943,V. Chiriche,Vlad Chiriche,Napoli,https://cdn.sofifa.org/18/teams/48.png
188536,S. Hanni,Sofiane Hanni,RSC Anderlecht,https://cdn.sofifa.org/18/teams/229.png
164985,C. Th茅r茅au,Cyril Th茅r茅au,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
213114,D. Rol谩n,Diego Rol谩n,M谩laga CF,https://cdn.sofifa.org/18/teams/573.png
219258,Pedro Henrique,Pedro Henrique Pereira da Silva,Vit贸ria Guimar茫es,https://cdn.sofifa.org/18/teams/1887.png
225402,Bruno Gaspar,Bruno Miguel Boialvo Gaspar,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
200315,Cristian Tello,Cristian Tello Herrera,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
230524,Formosandrinho,Estev茫o Daniel Formoso Serpa,S茫o Paulo Futebol Clube,https://cdn.sofifa.org/18/teams/598.png
205693,S. Haller,S茅bastien Haller,Eintracht Frankfurt,https://cdn.sofifa.org/18/teams/1824.png
230269,Claudio Co铆ntra,Claudio Nuno Co铆ntra Calegari,Gr锚mio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/18/teams/1629.png
201342,F. S酶rensen,Frederik S酶rensen,1. FC K枚ln,https://cdn.sofifa.org/18/teams/31.png
16254,T. Howard,Tim Howard,Colorado Rapids,https://cdn.sofifa.org/18/teams/694.png
53630,J. Van Damme,Jelle Van Damme,Royal Antwerp FC,https://cdn.sofifa.org/18/teams/230.png
140415,L. Britton,Leon Britton,Swansea City,https://cdn.sofifa.org/18/teams/1960.png
165247,I. Khune,Itumeleng Khune,Kaizer Chiefs,https://cdn.sofifa.org/18/teams/110929.png
212096,V. Grifo,Vincenzo Grifo,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
195202,T. Cairney,Tom Cairney,Fulham,https://cdn.sofifa.org/18/teams/144.png
217731,Sandro,Sandro Ram铆rez Castillo,Everton,https://cdn.sofifa.org/18/teams/7.png
183427,F. Delph,Fabian Delph,Manchester City,https://cdn.sofifa.org/18/teams/10.png
208004,J. Veltman,Jo毛l Veltman,Ajax,https://cdn.sofifa.org/18/teams/245.png
189060,A. Dragovi,Aleksandar Dragovi,Leicester City,https://cdn.sofifa.org/18/teams/95.png
193158,D. Pr枚pper,Davy Pr枚pper,Brighton & Hove Albion,https://cdn.sofifa.org/18/teams/1808.png
204935,J. Pickford,Jordan Pickford,Everton,https://cdn.sofifa.org/18/teams/7.png
180359,Luisinho,Luis Carlos Correia Pinto,RC Deportivo de La Coru帽a,https://cdn.sofifa.org/18/teams/242.png
208008,Vitinho,Victor Vin铆cius Coelho dos Santos,CSKA Moscow,https://cdn.sofifa.org/18/teams/315.png
205705,Z. Feddal,Zouhair Feddal,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
225161,Vallejo,Jes煤s Vallejo L谩zaro,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png
188041,Rafael Carioca,Rafael de Souza Pereira,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
146059,David Garc铆a,David Garc铆a Santana,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png
172684,Javi Varas,Javier Varas Herrera,Granada CF,https://cdn.sofifa.org/18/teams/110832.png
184716,J. Allen,Joe Allen,Stoke City,https://cdn.sofifa.org/18/teams/1806.png
205966,A. Younes,Amin Younes,Ajax,https://cdn.sofifa.org/18/teams/245.png
220814,L. Hern谩ndez,Lucas Hern谩ndez,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
194958,A. Mooy,Aaron Mooy,Huddersfield Town,https://cdn.sofifa.org/18/teams/1939.png
199823,Campa帽a,Jos茅 G贸mez Campa帽a,Levante UD,https://cdn.sofifa.org/18/teams/1853.png
177553,Vieirinha,Adelino Andr茅 Vieira de Freitas,PAOK Thessaloniki,https://cdn.sofifa.org/18/teams/393.png
7826,R. van Persie,Robin van Persie,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
216466,Wendell,Wendell Nascimento Borges,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png
161938,M. Boselli,Mauro Boselli,Club Le贸n,https://cdn.sofifa.org/18/teams/110781.png
215699,Y. Sabaly,Youssouf Sabaly,Girondins de Bordeaux,https://cdn.sofifa.org/18/teams/59.png
2196,R. Weidenfeller,Roman Weidenfeller,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
210324,J. Hofmann,Jonas Hofmann,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
184469,H. Arter,Harry Arter,Bournemouth,https://cdn.sofifa.org/18/teams/1943.png
229270,M. Lemos,Mauricio Lemos,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png
230294,Louri Beretta,Lourival Adnan Beretta Barbosa,Fluminense Football Club,https://cdn.sofifa.org/18/teams/567.png
175254,F. Caicedo,Felipe Caicedo,Lazio,https://cdn.sofifa.org/18/teams/46.png
202135,S. Sturaro,Stefano Sturaro,Juventus,https://cdn.sofifa.org/18/teams/45.png
226456,Pablo Fornals,Pablo Fornals Malla,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
199577,Sergi G贸mez,Sergi G贸mez Sol ,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
194201,P. Jansson,Pontus Jansson,Leeds United,https://cdn.sofifa.org/18/teams/8.png
148123,A. Berezutskiy,Alexey Berezutskiy,CSKA Moscow,https://cdn.sofifa.org/18/teams/315.png
228251,L. Pellegrini,Lorenzo Pellegrini,Roma,https://cdn.sofifa.org/18/teams/52.png
169115,A. Masiello,Andrea Masiello,Atalanta,https://cdn.sofifa.org/18/teams/39.png
189595,M. Ekici,Mehmet Ekici,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
192667,A. Nyom,Allan Nyom,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
112542,S. Ignashevich,Sergey Ignashevich,CSKA Moscow,https://cdn.sofifa.org/18/teams/315.png
183966,F. Roncaglia,Facundo Roncaglia,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
160161,P. Hidalgado,Patricio Hidalgado,Colo-Colo,https://cdn.sofifa.org/18/teams/110980.png
